material_id,pretty_formula,final_energy,e_above_hull,spacegroup.number,volume,full_formula,band_gap,density,final_energy_per_atom,formation_energy_per_atom,magnetism.total_magnetization,total_magnetization
mp-20261,Mn(GaSe2)2,-33.12516172,0.0,82,179.24581396655400,Mn1Ga2Se4,0.8787,4.72673219358566,-4.732165960000000,-0.8301869246151480,4.9999162,4.9999162
mp-38011,KHS,-10.95014297,0.003821666666666170,160,71.0540650569105,K1H1S1,3.2297000000000000,1.686647532537040,-3.6500476566666700,-0.9378560370416660,0.0004775,0.0004775
mp-4043,NbCu3Se4,-40.50326796,0.0,215,186.21333217621600,Nb1Cu3Se4,1.5207000000000000,5.344951230226390,-5.062908495,-0.7510871249218750,0.0004728,0.0004728
mp-4152,Ga2CoS4,-33.43823738,0.07421988791666580,82,147.21894442283700,Ga2Co1S4,0.3848000000000000,3.6842890438232000,-4.776891054285710,-0.8199897246428570,3.0014755,3.0014755
mp-561189,Rb6Si10O23,-275.35488887,0.012998631282050300,189,670.5994028936190,Rb6Si10O23,4.0483,2.876474206977130,-7.060381765897440,-3.0055497723076900,0.0038585,0.0038585
mp-753460,BaCa2I6,-59.73972929,0.04988527138888840,7,835.0315443729580,Ba2Ca4I12,3.8794000000000000,3.89330920428643,-3.3188738494444400,-1.8966242627777800,2E-07,1E-07
mp-756316,Li3SbS4,-66.38021304,0.0,31,359.9462692687680,Li6Sb2S8,2.1491,2.498958432483840,-4.148763315,-1.1000671515625,0.0002914,0.0001457
mp-759234,Li3CuF6,-178.42410904,0.0031694314999999300,33,412.8955746783050,Li12Cu4F24,0.9308000000000000,3.190962412869800,-4.460602726000000,-2.6083178185000000,8.0002319,2.000057975
mp-761872,Na2Sn2O3,-70.59138784,0.08403291535714090,199,242.83590233775400,Na4Sn4O6,0.7135000000000000,4.532269620464740,-5.042241988571430,-1.6926595154433500,0.0001277,6.385E-05
mp-8389,Na6ZnS4,-74.38172915,0.0,186,484.9373622847010,Na12Zn2S8,2.1583,2.2710042304203400,-3.3809876886363600,-1.2238336124373000,0.0003436,0.0001718
mp-9198,Fe(SiP)4,-54.37024354,0.0,1,144.9566503161710,Fe1Si4P4,1.0972000000000000,3.345922041511410,-6.041138171111110,-0.28286322037036900,1.3E-06,1.3E-06
mp-1078419,Na3PSe4,-29.32740417,0.0,217,200.94095913116800,Na3P1Se4,1.5220000000000000,3.435954688807420,-3.66592552125,-0.9813599840454380,0.0001145,0.0001145
mp-10955,Sn(HgSe2)2,-20.44811114,0.0,82,211.34870202547200,Sn1Hg2Se4,0.4817000000000000,6.566221135166290,-2.9211587342857100,-0.5336475206250000,0.0006761,0.0006761
mp-1209489,Rb2Pb2O3,-65.88956724,0.0,199,360.14732964397700,Rb4Pb4O6,2.0393000000000000,5.840251644447090,-4.70639766,-1.5393626171428600,0.0022704,0.0011352
mp-14588,Na2PtSe2,-39.54563216,0.0,36,233.90261587344100,Na4Pt2Se4,0.9850000000000000,5.664987971469840,-3.9545632160000000,-1.001806965558190,2E-07,1E-07
mp-16337,Ga2HgTe4,-21.04231774,0.0,82,236.1838036185550,Ga2Hg1Te4,1.1189,5.979166140976200,-3.0060453914285700,-0.5424630871428570,0.0007469,0.0007469
mp-26982,MnP2O7,-143.81926842,0.00773951524999994,4,247.26559234631600,Mn2P4O14,0.9800000000000000,3.0741556173256500,-7.190963421000000,-2.3762286869597700,6.0044635,3.00223175
mp-27192,CsBe2F5,-173.63627596,0.0,213,523.7705362654490,Cs4Be8F20,7.1685,3.1186390293082700,-5.42613362375,-3.47343075630388,0.0033187,0.000829675
mp-28146,LiGa5O8,-334.0863203,0.0,212,576.4584193244550,Li4Ga20O32,2.5223000000000000,5.571646671357730,-5.965827148214290,-2.3131777897023800,0.0006396,0.0001599
mp-625857,Zn(HO)2,-95.98650405,0.0014643140000032400,4,213.64203112987200,Zn4H8O8,2.9935,3.0910940869079300,-4.7993252025000000,-1.4859016605000000,0.0004318,0.00010795
mp-685991,Li5SiP3,-73.05880622,0.0,9,307.99948154371800,Li10Si2P6,1.2765,1.6789996040714600,-4.058822567777780,-0.591063026296296,8.77E-05,4.385E-05
mp-754594,VBO4,-46.1980463,0.0,82,87.51540459819790,V1B1O4,2.9644,2.3860136925329000,-7.699674383333330,-2.5151507398611100,2.42E-05,2.42E-05
mp-754977,LiFeO2,-48.53908857,0.03876719812500000,186,77.29666233949030,Li2Fe2O4,1.7778,4.072462084548670,-6.06738607125,-1.906172739583330,9.9991028,4.9995514
mp-755949,Ca4I6O,-83.77038994,0.08454307363636370,186,712.7745945130490,Ca8I12O2,3.2909,4.369266134177400,-3.8077449972727300,-2.066523523181820,0.0009192,0.0004596
mp-758604,LiAgF2,-32.45246132,0.05354451500000050,122,113.5247451584570,Li2Ag2F4,1.3824,4.47022088240165,-4.056557665,-2.1464484637500000,2.1E-06,1.05E-06
mp-13252,SnB4O7,-183.85875143,0.0,31,211.24164330743800,Sn2B8O14,3.9300000000000000,4.306957075932180,-7.660781309583330,-2.614625811805560,0.0010731,0.00053655
mp-1539101,TeSeO4,-63.5479118,0.0,46,199.1635791040520,Te2Se2O8,3.0796,4.511582555270490,-5.295659316666670,-1.348483245390630,0.0012946,0.0006473
mp-36577,Sr(AsS2)2,-32.21270827,0.037995832500001800,1,196.22049457898200,Sr1As2S4,1.6311000000000000,3.0949756928551400,-4.601815467142860,-0.9530255055952380,0.0007746,0.0007746
mp-551918,AlBiO3,-65.84209416,0.053335064249999700,161,113.6752137295990,Al2Bi2O6,3.0207000000000000,8.296037245622960,-6.584209416,-2.5005107850000000,0.0010866,0.0005433
mp-555320,Li4CO4,-104.7694175,0.13301250222222200,36,156.40738376050700,Li8C2O8,5.3513,2.203450425905600,-5.820523194444440,-2.05315472925926,0.0001444,7.22E-05
mp-555903,Al(IO3)3,-127.17913151,0.0,173,383.8462135647880,Al2I6O18,3.3467,4.773276461827560,-4.891505058076920,-1.3017925411538500,0.0001989,9.945E-05
mp-5784,Na2GeO3,-65.77422778,0.0,36,172.98074164767200,Na4Ge2O6,2.9833,3.1989140690697000,-5.481185648333330,-2.139358738850580,0.0014147,0.00070735
mp-625171,H7ClO3,-101.27111368,0.05108542500000010,1,216.75498456727500,H14Cl2O6,4.2299,1.3867274543393500,-4.60323244,-1.169914077272730,0.0007595,0.00037975
mp-676300,Sc3NbO7,-195.31989238,0.17333884034091300,13,252.94429451764900,Sc6Nb2O14,2.0596000000000000,4.4610709266979300,-8.878176926363640,-3.521318800000000,0.0005887,0.00029435
mp-7375,KNbO3,-38.27619618,0.0,160,68.41836472291560,K1Nb1O3,2.3605,4.368736603849280,-7.655239236,-2.8563218356,6.81E-05,6.81E-05
mp-752538,KSnO2,-84.93263374,0.018283639375000300,2,292.17796392144300,K4Sn4O8,2.2088,4.314933274746130,-5.30828960875,-1.8978164057500000,0.0008875,0.000221875
mp-759469,VO2F,-162.44106506,0.036577097708332400,9,310.51658464419800,V6O12F6,1.5549,3.2708049894874800,-6.768377710833330,-2.4295509489583300,0.0009257,0.00015428333333333300
mp-7998,Li2Ge2O5,-109.15484015,0.00017263944444589900,37,236.0197422484110,Li4Ge4O10,3.3005000000000000,3.3652512187815800,-6.064157786111110,-2.2454126229629600,0.0009522,0.0004761
mp-991652,VCu3Te4,-35.89342005,0.0,215,207.09263661673900,V1Cu3Te4,0.9711000000000000,6.029626921710660,-4.48667750625,-0.45333628125000000,0.0015137,0.0015137
mp-1007823,GaBN2,-28.35741619,0.3843638125000000,115,34.20630685154610,Ga1B1N2,3.4766000000000000,5.269414177336420,-7.0893540475,-0.674734636666666,0.0003231,0.0003231
mp-10615,BaLiP,-11.87171052,0.033294146666666500,187,77.05992272099750,Ba1Li1P1,0.6983000000000000,3.7762274036323200,-3.95723684,-0.876838105555556,0.0,0.0
mp-1190030,La3Sb4Au3,-101.47518108,0.0,220,538.4015026257310,La6Sb8Au6,0.6031000000000000,9.219643189355930,-5.073759054,-1.0359919645000000,0.0005377,0.00026885
mp-18849,Fe2P2O7,-79.18306047,0.00010782363635009100,2,128.4008318821070,Fe2P2O7,3.7487,3.693942525701890,-7.198460042727270,-2.3728828656060600,8.0000027,8.0000027
mp-22607,Zn(InSe2)2,-24.90191719,0.0,82,198.6665625088180,Zn1In2Se4,1.4557000000000000,5.106034930538040,-3.5574167414285700,-0.8633086013392850,0.0001064,0.0001064
mp-28782,Na3PS4,-65.87391186,0.0,114,352.4145360217280,Na6P2S8,2.552,2.1505362228532200,-4.11711949125,-1.1277847594360600,0.0005232,0.0002616
mp-29104,Ti3Zn2O8,-396.09213759,0.0,212,610.368604500675,Ti12Zn8O32,2.5899,4.3791538105158,-7.6171564921153800,-2.979183314423080,0.0019472,0.0004868
mp-29257,LaTlO3,-63.49465069,0.155897580125,186,158.82202214022200,La2Tl2O6,0.3504000000000010,8.182080686051080,-6.349465069,-2.3331584156666700,2.93E-05,1.465E-05
mp-32509,V(PO3)4,-246.60197815,0.012485954411767300,4,500.14325135044400,V2P8O24,1.7604,2.4358399777850600,-7.252999357352940,-2.5371965246078400,2.0013537,1.00067685
mp-571156,Mg(BH4)2,-88.59763345,0.020064910454552300,26,220.58000009542600,Mg2B4H16,6.0803,0.8128875478036390,-4.027165156818180,-0.32999497939394000,0.0003419,0.00017095
mp-755867,Lu2Sb2O7,-155.57145737,0.1443913386363710,46,301.25962695104500,Lu4Sb4O14,1.4236000000000000,7.77685987519008,-7.071429880454550,-2.7871907390909100,6.8E-06,3.4E-06
mp-756951,LiSbO3,-58.41222082,0.04113343949999940,12,123.56573172016400,Li2Sb2O6,2.7510000000000000,4.7491472037159600,-5.841222082,-2.0770606576666700,0.0010417,0.00052085
mp-765618,Mn6O7F5,-122.2756317,0.05479060576389210,1,200.88474206366100,Mn6O7F5,0.21300000000000000,4.435737455294650,-6.79309065,-2.2354121152825700,23.0002589,23.0002589
mp-775761,AgClO3,-78.1763588,0.03158372550000180,198,315.9833531991880,Ag4Cl4O12,2.9272,4.021646516273360,-3.90881794,-0.41602280433333300,0.0,0.0
mp-961713,ZrSnPt,-21.68205884,0.0,216,66.22548745926930,Zr1Sn1Pt1,1.0084,10.155428634479100,-7.227352946666670,-1.0179595483333300,0.0011464,0.0011464
mp-1019595,Ce5Zr3O16,-215.78519841,0.03950934541666660,21,312.6053998102560,Ce5Zr3O16,2.0072,6.534965703816110,-8.99104993375,-3.8458864443750000,0.0002028,0.0002028
mp-1228745,AsRhS,-71.9735233,0.0,198,200.37230686697300,As4Rh4S4,1.2477,6.957728585759210,-5.997793608333330,-0.778834894375,5.9E-06,1.475E-06
mp-13725,Li3PO4,-100.42379121,0.0,31,161.01966864845200,Li6P2O8,5.8384,2.388292851512730,-6.276486950625,-2.7534975597916700,0.0009158,0.0004579
mp-18105,CsAgSe4,-80.49428981,0.0,19,813.5939008789040,Cs4Ag4Se16,1.2751,4.544177201841700,-3.3539287420833300,-0.7166613610787830,0.0031135,0.000778375
mp-27032,MnP2O7,-71.45706423,0.05299651324999920,5,109.47358855659500,Mn1P2O7,0.9434,3.4717639190653400,-7.145706423,-2.33097168895977,3.0000407,3.0000407
mp-34042,KY3F10,-92.38660102,0.16686418535714200,160,231.12118730405300,K1Y3F10,6.2847,3.562179144543680,-6.59904293,-4.098714218428570,0.000661,0.000661
mp-3762,VCu3S4,-42.76816305,0.0,215,158.224284316624,V1Cu3S4,1.2083000000000000,3.88140759033464,-5.34602038125,-0.8566046878124990,0.0001987,0.0001987
mp-38194,YOF,-24.6965394,0.05588136166666760,216,40.26110299294690,Y1O1F1,5.6838,5.110313462328680,-8.232179800000000,-4.173209438055560,0.0002896,0.0002896
mp-541291,Na3MoN3,-170.09790323,0.0,9,438.09496498474600,Na12Mo4N12,1.4285,3.1373505126559900,-6.074925115357140,-0.5406817317364530,0.000777,0.00019425
mp-625823,Be(HO)2,-114.2182026,0.10856753750000100,19,145.13767848639100,Be4H8O8,5.0669,1.9691037092316800,-5.71091013,-1.901552737,0.0002342,5.855E-05
mp-675801,KNbCl6,-67.55971116,0.0,4,559.4151276594330,K2Nb2Cl12,2.1642,2.0465141144039200,-4.2224819475,-1.895116454125,0.0001365,6.825E-05
mp-7264,Nd(PO3)3,-196.3993221,0.0,20,361.6483503903010,Nd2P6O18,5.4873,3.500237507305630,-7.553820080769230,-2.987920098076920,0.0018329,0.00091645
mp-752636,LiSbO3,-115.87090068,0.08881048749999910,198,218.24375667597400,Li4Sb4O12,1.1981000000000000,5.377765286043910,-5.793545034,-2.0293836096666700,0.0015197,0.000379925
mp-755478,CdBiO3,-49.61682152,0.0,146,152.3476327879380,Cd2Bi2O6,0.7926000000000000,8.052450180825030,-4.961682152,-1.442520735,1.26E-05,6.3E-06
mp-768269,Li3SbS4,-65.41747781,0.060170951875000400,9,344.2207988737380,Li6Sb2S8,1.5049000000000000,2.6131214841559400,-4.088592363125,-1.0398961996875000,0.0003421,0.00017105
mp-866580,Ca2SnS4,-101.39079805,0.07280721559523860,189,474.06939854853100,Ca6Sn3S12,0.8703000000000000,3.4375062239646900,-4.82813324047619,-1.6060516572619000,0.0013367,0.00044556666666666700
mp-9437,NbFeSb,-23.71454015,0.0,216,53.16710327877050,Nb1Fe1Sb1,0.7429999999999990,8.44873402439512,-7.904846716666670,-0.4020751400000000,1.03E-05,1.03E-05
mp-984055,Ca7(H6Cl)2,-75.80163533,0.0,174,277.46125359879900,Ca7H12Cl2,3.6964000000000000,2.1757432908779400,-3.6096016823809500,-0.9870785861904760,0.0025099,0.0025099
mp-1008528,B2AsP,-24.21813191,0.06785272175000130,115,51.2840712082363,B2As1P1,1.4447,4.128914812768750,-6.0545329775,-0.196731864166666,0.0001896,0.0001896
mp-1014244,ZrZnN2,-29.93707411,0.0,156,50.67751235060480,Zr1Zn1N2,2.0033,6.050268580387230,-7.4842685275,-1.0446600050000000,0.0004845,0.0004845
mp-1029418,KSi2N3,-84.85193175,0.0,36,137.5582363101330,K2Si4N6,3.71,3.314587599336360,-7.070994312500000,-1.0897423521666700,0.0,0.0
mp-23807,AlHO2,-52.21438914,0.034322863749998200,31,58.194343045433900,Al2H2O4,6.0892,3.4234557842027400,-6.5267986425,-2.61174267125,4.56E-05,2.28E-05
mp-2894,ScSnAu,-15.89841644,0.0,216,69.34929308426470,Sc1Sn1Au1,0.1706000000000000,8.635190017838260,-5.299472146666670,-0.7608313133333330,0.0045901,0.0045901
mp-3161,LiAlSi,-11.72460983,0.0,216,52.35524531284300,Li1Al1Si1,0.14260000000000000,1.9666944529296800,-3.908203276666670,-0.19126570444444500,0.000616,0.000616
mp-3281,Al5BO9,-228.51016355,0.0,36,337.27666338632400,Al10B2O18,5.116,2.852733635998960,-7.6170054516666700,-3.3666107872777800,0.0010293,0.00051465
mp-570172,HgIBr,-9.23244798,0.010481029270832200,36,265.2692540369490,Hg2I2Br2,2.6190000000000000,5.100486127305490,-1.53874133,-0.6881993725000000,0.0015687,0.00078435
mp-5777,BaTiO3,-40.05616901,0.000473180000000184,38,67.77512749180360,Ba1Ti1O3,2.3733000000000000,5.713375576803300,-8.011233802,-3.4917646296666700,1.58E-05,1.58E-05
mp-761341,TiVO4,-200.35001075,0.03024242166670100,109,252.22064504983200,Ti4V4O16,1.2085000000000000,4.287450605439100,-8.347917114583330,-2.960710096805560,0.0002919,7.2975E-05
mp-780172,Tm2TeO6,-260.42670928,0.0036258444444445800,19,467.9102610762920,Tm8Te4O24,3.1122,7.970197242411160,-7.2340752577777800,-3.049548834814820,0.0,0.0
mp-7908,Al2ZnTe4,-24.57068473,0.0,82,222.23339780591800,Al2Zn1Te4,1.8962000000000000,4.705688467931010,-3.5100978185714300,-0.7049408200000000,0.0036892,0.0036892
mp-9710,Sr2Si5N8,-229.98553932,0.0,31,372.0411662999910,Sr4Si10N16,3.208500000000000,3.818112942837220,-7.666184644000000,-1.3788835502222200,0.000586,0.000293
mvc-7386,ZnMo2O7,-129.94569579,0.06195981979166380,4,386.8345933490020,Zn2Mo4O14,3.702,3.1704084776530300,-6.4972847895,-1.8599091190000000,0.0005252,0.0002626
mp-1106051,Y3Cu3Sb4,-110.91699109,0.0,220,435.8783855427920,Y6Cu6Sb8,0.4569000000000000,7.195611239797240,-5.5458495545,-0.8013457235000000,0.0004554,0.0002277
mp-1539667,CsPbCl3,-35.51644919,0.0,127,368.95314918706700,Cs2Pb2Cl6,2.7365000000000000,4.018784855809510,-3.551644919,-1.8893130345862100,0.000512,0.000256
mp-16363,CoAsS,-68.95766436,0.004021823333333790,198,174.11988099403400,Co4As4S4,0.8840000000000000,6.329347342689820,-5.74647203,-0.6128433410416660,0.0003747,9.3675E-05
mp-27853,Hg3(TeBr)2,-25.73190891,0.0,199,488.0381785192180,Hg6Te4Br4,1.7064,6.9191291393729700,-1.8379934935714300,-0.6152065307142860,0.0001767,8.835E-05
mp-31110,Sm3GaO6,-155.5623525,0.0,36,292.00555231473700,Sm6Ga2O12,3.6272,7.015068664526560,-7.778117625,-3.50315557925,0.0024696,0.0012348
mp-31318,Nd2TeO6,-259.1049856,0.0,19,532.5718370168260,Nd8Te4O24,2.9978000000000000,6.386590129911730,-7.197360711111110,-2.947877002222220,7.01E-05,1.7525E-05
mp-5046,BeSO4,-38.73568436,0.0,82,73.61106727460100,Be1S1O4,7.075400000000000,2.370306353181790,-6.455947393333330,-2.3864962680208300,0.0003097,0.0003097
mp-752446,RbNO3,-29.10199203,0.021033902000000100,155,101.42668501949400,Rb1N1O3,3.0279,2.4143959704481600,-5.820398406000000,-1.4004160035000000,0.0,0.0
mp-760418,Ba2SrI6,-30.4223115,0.018440473055555200,189,374.7584620414720,Ba2Sr1I6,2.9053000000000000,4.979071321340740,-3.380256833333330,-2.002755632962960,0.0007546,0.0007546
mp-7849,AlAsO4,-40.11756358,0.0,82,101.94364269223200,Al1As1O4,4.3962,2.7023230713344500,-6.686260596666670,-2.4448375541666700,6.97E-05,6.97E-05
mp-1210002,NaNbS6,-82.6227551,0.0,9,355.92709989502400,Na2Nb2S12,1.6715,2.8765508146027900,-5.16392219375,-1.0108560019127200,0.0003592,0.0001796
mp-21521,Cs2PbO3,-55.06293748,0.0,36,284.8350914564550,Cs4Pb2O6,1.6807,6.074785002720900,-4.588578123333330,-1.540855651810350,0.0008103,0.00040515
mp-35208,NdOF,-22.78966624,0.05430110666666720,216,45.19624531006090,Nd1O1F1,5.2925,6.585385433268300,-7.596555413333330,-4.1036943525,0.0014255,0.0014255
mp-37990,AlPO4,-224.2116412,0.014199618333347700,216,665.0391901265160,Al5P5O20,5.4564,1.522523474841850,-7.473721373333330,-3.106600980555560,0.0002434,4.868E-05
mp-4044,ErAgSe2,-76.75319105,0.0,19,398.1351565789,Er4Ag4Se8,1.6953,7.224599801341460,-4.797074440625,-1.4350499984635400,0.0057109,0.001427725
mp-504951,InGaS3,-127.7542432,0.0,169,744.7891612812920,In6Ga6S18,2.0937000000000000,3.7554770098886000,-4.258474773333330,-0.9224489027083330,0.0001257,2.095E-05
mp-555256,Li4CO4,-104.35208452,0.15619766777777800,31,146.02627995804700,Li8C2O8,6.072900000000000,2.3600951586309300,-5.797338028888890,-2.029969563703700,0.0,0.0
mp-556049,Sr4Br6O,-93.59509559,0.0,186,663.9297123667750,Sr8Br12O2,4.2332,4.231338396537350,-4.254322526818180,-2.6510014201515200,0.0005432,0.0002716
mp-5853,LiSi2N3,-89.270672,0.0,36,118.8398815547760,Li2Si4N6,5.0687,2.938002914841890,-7.439222666666670,-1.3248833863888900,2.25E-05,1.125E-05
mp-625455,NaH9O5,-145.26541479,0.04971029166666700,1,290.18423641961600,Na2H18O10,4.0002,1.2824753663351000,-4.842180493,-1.298056178103450,0.0009725,0.00048625
mp-642690,CsGeI3,-14.27088737,0.008639451999999710,8,234.16603554860100,Cs1Ge1I3,2.1808000000000000,4.157331105019940,-2.854177474,-1.063483859586210,0.0022664,0.0022664
mp-675778,NaY2F7,-65.6109741,0.031428211250005900,12,147.08703110384300,Na1Y2F7,7.0374,3.7683255636259000,-6.56109741,-4.120915380738510,0.0014727,0.0014727
mp-771411,Sr3GeO5,-114.4287013,0.03562532027777370,108,276.5143490414180,Sr6Ge2O10,2.5648000000000000,4.990330541231730,-6.357150072222220,-2.9131152677777800,0.0005368,0.0002684
mp-781712,Na2SnO2,-94.49560386,0.040158753749997400,19,344.2224081753910,Na8Sn4O8,2.4072,3.795321424363650,-4.724780193,-1.68947130262069,0.0020951,0.000523775
mp-961684,LiCaAs,-11.48467287,0.08827614083333300,216,74.57591423481590,Li1Ca1As1,1.8116,2.7151813314292900,-3.82822429,-0.9703439061111110,7.73E-05,7.73E-05
mp-998613,KGeCl3,-35.47282033,0.0,161,319.68106200098000,K2Ge2Cl6,2.9285,2.265752526615850,-3.5472820330000000,-1.6598746766000000,0.0006069,0.00030345
mp-10796,HgSeO4,-53.27818897,0.0,31,180.02782049232200,Hg2Se2O8,0.8511,6.3376228127029900,-4.4398490808333300,-0.9659431037239590,0.00026,0.00013
mp-1094088,NbCoSn,-22.18404364,0.0,216,53.27432909436140,Nb1Co1Sn1,1.0775000000000000,8.432919689026670,-7.394681213333330,-0.3216163166666670,0.0001715,0.0001715
mp-14368,SbAsO5,-168.94457664,0.0,19,416.82263120149800,Sb4As4O20,1.7605000000000000,4.408931663502660,-6.03373488,-1.7347456414285700,0.0002567,6.4175E-05
mp-18594,K3AsSe3,-99.65126419,0.0,198,971.7719529159810,K12As4Se12,2.1131000000000000,2.9329165117525600,-3.5589737210714300,-1.1215380526473200,0.0011353,0.000283825
mp-26600,Mo(PO4)2,-312.56341021,0.014981788409094100,19,662.4984553435360,Mo4P8O32,1.3828,2.8662372136210400,-7.10371386840909,-2.3257196790151500,2.63E-05,6.575E-06
mp-29505,Cs3BiO3,-122.61470333,0.0,198,842.7782924747380,Cs12Bi4O12,3.1348000000000000,5.1677035321601800,-4.3790965475,-1.6135073416133000,0.0010009,0.000250225
mp-561104,Ga(IO3)3,-119.81424143,0.0,173,399.7458684604520,Ga2I6O18,3.3313000000000000,4.938517154936650,-4.608240055,-1.0737182925000000,0.0004364,0.0002182
mp-569055,CsLi2I3,-17.20443557,0.017335815000000500,115,235.2628259727690,Cs1Li2I3,4.4204,3.7232222525096500,-2.8674059283333300,-1.5093582699329500,0.0007895,0.0007895
mp-626088,FeHO2,-97.20237558,0.0067484493750065200,36,153.54993981388300,Fe4H4O8,1.7367,3.84348663592366,-6.07514847375,-1.5429843475,0.0,0.0
mp-753525,VOF3,-117.755721,0.024951513499999600,76,264.6458175769680,V4O4F12,3.2111,3.1105838533551100,-5.88778605,-2.689125254500000,0.0,0.0
mp-756696,Mg2Mn3O8,-88.47569459,0.04173399923076900,160,146.267562938336,Mg2Mn3O8,1.1250000000000000,3.876048335467960,-6.805822660769230,-2.208107736445620,8.9996378,8.9996378
mp-757191,P4WO12,-246.66100139,0.017290442941183300,4,534.3022523422760,P8W2O24,3.2428,3.1061729971535400,-7.2547353350000000,-2.472096008137260,3.9983977,1.99919885
mp-768230,SmTaO4,-110.96360663,0.057677559166666700,36,163.59190649815900,Sm2Ta2O8,3.4987000000000000,8.025093744945780,-9.246967219166670,-3.6435992550000000,0.0006167,0.00030835
mp-1094066,ScAgS2,-22.31322154,0.0,160,84.81468112972120,Sc1Ag1S2,1.2832000000000000,4.24762286242054,-5.578305385,-1.4703241744791700,0.0011335,0.0011335
mp-1209286,Rb6CdO4,-75.38859626,0.0,186,524.1596901896350,Rb12Cd2O8,1.2910000000000000,4.366871846205080,-3.4267543754545500,-1.258578174090910,0.0002186,0.0001093
mp-27230,As2SO6,-108.40061988,0.0,18,285.58954270708800,As4S2O12,4.443200000000000,3.2317110823707500,-6.02225666,-1.7425396925694400,0.0019835,0.00099175
mp-28477,Sr(ClO3)2,-84.1060555,0.0,43,284.72598454297900,Sr2Cl4O12,5.279400000000000,2.968779889922510,-4.672558638888890,-1.2334105496296300,0.0010911,0.00054555
mp-29060,Ba5(SiN3)2,-325.67048022,0.01481696525641050,19,1018.0092312420500,Ba20Si8N24,1.4010000000000000,5.394883955991560,-6.262893850384620,-1.0091667934615400,0.0045979,0.001149475
mp-3666,LiTaO3,-84.37087029,0.0,161,109.13330709649700,Li2Ta2O6,3.7746000000000000,7.178371517686230,-8.437087029,-3.127170326666670,0.000156,7.8E-05
mp-4937,SNF,-122.3355139,0.20100016296130800,114,419.0814184561510,S8N8F8,3.4753,2.062634011869920,-5.097313079166670,-0.744505159375,0.0016818,0.000210225
mp-504908,In2TeO6,-151.85058561,0.0,150,348.1194839904910,In6Te3O18,1.0231000000000000,6.485791296324880,-5.624095763333330,-1.8227141611111100,0.0003294,0.0001098
mp-530399,LiAl5O8,-406.69699316,0.0,212,509.57829220840200,Li4Al20O32,5.251,3.5173109456293500,-7.262446306428570,-3.353554159523810,0.0,0.0
mp-561681,CsSO3,-112.75398669,0.0,186,435.6055799266120,Cs4S4O12,5.1115000000000000,3.2473667256573300,-5.637699334500000,-2.175352283711210,0.0015572,0.0003893
mp-567318,TlSbSe2,-59.22310567,0.0,11,473.047855521173,Tl4Sb4Se8,0.8407,6.7968262489784300,-3.701444104375,-0.5665772688802080,0.0013132,0.0003283
mp-625142,Re2H4O9,-202.34100103,0.11070274502778100,4,364.64088422877600,Re4H8O18,1.9464000000000000,4.74006940523521,-6.744700034333330,-1.6241261946666700,0.0008236,0.0004118
mp-626689,Fe(HO)2,-28.25926438,0.014011894499997600,5,43.850479405010700,Fe1H2O2,2.2800000000000000,3.402825035822160,-5.651852876,-1.3475763660000000,3.9999851,3.9999851
mp-675953,Tl2SeO4,-67.68168264,0.01069474464285670,15,297.31907701555200,Tl4Se2O8,2.4715,6.162803929602610,-4.834405902857140,-1.2251142184300600,0.0005156,0.0002578
mp-752535,TaIn3O7,-151.25004885,0.10644907499999500,20,286.95510379766800,Ta2In6O14,1.0782000000000000,7.376929244976950,-6.8750022204545500,-2.335042597272730,0.0006554,0.0003277
mp-768223,Cs2CeO3,-73.10757382,0.0,36,298.7426642299380,Cs4Ce2O6,2.4439,5.0462184242301700,-6.092297818333330,-2.6745016659770100,5.8E-06,2.9E-06
mp-1029565,Na3W2N5,-304.23983405,0.0,80,650.7235680865,Na12W8N20,2.3221,5.17188334989618,-7.60599585125,-0.6298655067155180,0.0,0.0
mp-19842,CaFeO2,-25.95115021,0.09136572250000000,123,51.788659247828300,Ca1Fe1O2,0.0045999999999999400,4.1016537105795000,-6.4877875525,-2.3024049675000000,3.9998622,3.9998622
mp-23011,RbClO3,-21.33330399,0.0651709064999979,160,95.64282469113220,Rb1Cl1O3,5.4277,2.932751092377690,-4.266660798,-1.1442700485000000,0.0002745,0.0002745
mp-510670,FeHO2,-48.24913465,0.05075509187500590,31,69.20740054122960,Fe2H2O4,1.8729,4.2637574667318800,-6.03114183125,-1.4989777050000000,10.0001365,5.00006825
mp-540111,FePO4,-170.59288877,0.004974469583332920,33,401.9548039507620,Fe4P4O16,0.40390000000000000,2.4921852757770800,-7.108037032083330,-2.3295112026388900,19.9997667,4.999941675
mp-555514,OsOF5,-146.96660834,0.0004732021428583980,33,444.4155627479440,Os4O4F20,0.8102,4.5020019179504700,-5.248807440714290,-2.0008471410714300,4.0057617,1.001440425
mp-675941,Li7IN2,-74.14488464,0.0,8,283.8627188886600,Li14I2N4,1.6667,2.380924048084670,-3.707244232,-0.6613979788333330,0.0002427,0.00012135
mp-753756,FePO4,-170.16157052,0.022946063333333400,33,419.2325418668840,Fe4P4O16,2.7501000000000000,2.389475395858060,-7.090065438333330,-2.3115396088888900,20.0011717,5.000292925
mp-14168,K2GeF6,-85.75698298,0.0,186,283.38642705949500,K4Ge2F12,5.902,3.1035756781711000,-4.764276832222220,-3.0375324373333300,0.0010817,0.00054085
